counter,datetime,low,high,open,close,vol
50000,20181029 023708 5150000,2662.25,2682.25,2667.0,2666.75,80227
100000,20181029 085416 4800000,2660.0,2671.5,2666.75,2666.75,80017
150000,20181029 110953 5420000,2662.25,2692.5,2666.75,2692.25,94294
200000,20181029 133007 4330000,2690.75,2700.75,2692.25,2692.75,103389
250000,20181029 134251 2610000,2688.5,2697.0,2692.75,2689.0,107835
300000,20181029 140019 0740000,2687.0,2698.75,2689.0,2698.5,100328
350000,20181029 142116 4060000,2697.0,2707.0,2698.5,2703.25,113334
400000,20181029 145004 2070000,2689.5,2705.0,2703.25,2692.5,105791
450000,20181029 151519 3040000,2685.25,2698.75,2692.5,2687.25,105551
500000,20181029 154523 7220000,2682.5,2694.25,2687.25,2693.5,103758
550000,20181029 161115 2300000,2671.5,2694.0,2693.5,2672.75,111240
600000,20181029 163201 0660000,2666.25,2678.25,2672.75,2670.5,114112
650000,20181029 165945 5850000,2667.5,2680.5,2670.5,2670.75,104320
700000,20181029 172623 8860000,2670.0,2683.5,2670.75,2674.75,108681
750000,20181029 175402 7260000,2672.25,2683.25,2674.75,2681.0,112601
800000,20181029 181325 6790000,2660.5,2681.25,2681.0,2662.75,106688
850000,20181029 183216 7460000,2654.5,2664.75,2662.75,2656.25,102881
900000,20181029 185452 7960000,2647.0,2663.0,2656.25,2648.0,112912
950000,20181029 191048 3280000,2636.25,2654.0,2648.0,2637.25,114925
1000000,20181029 192221 2890000,2624.5,2639.0,2637.25,2631.0,123131
1050000,20181029 193527 2460000,2621.25,2636.25,2631.0,2625.0,110933
1100000,20181029 194500 3120000,2603.75,2625.75,2625.0,2605.5,116569
1150000,20181029 195111 5310000,2603.0,2635.25,2605.5,2631.25,115978
1200000,20181029 195901 1710000,2629.0,2642.75,2631.25,2638.5,114397
1250000,20181029 205802 0310000,2637.25,2645.75,2638.5,2639.25,142664
1300000,20181030 023709 3470000,2636.25,2657.5,2639.25,2657.5,80862
1350000,20181030 084111 9290000,2653.5,2664.25,2657.25,2658.0,77823
1400000,20181030 120448 0580000,2642.75,2660.25,2658.0,2659.25,89268
