counter,datetime,low,high,open,close,vol
40000,20181029 020000 3780000,2666.0,2682.25,2667.0,2668.75,63280
80000,20181029 072337 1010000,2660.0,2671.5,2668.75,2664.0,63337
120000,20181029 095203 6600000,2661.75,2681.0,2664.0,2680.25,69061
160000,20181029 112946 0190000,2678.25,2700.75,2680.0,2700.0,80448
200000,20181029 133007 4330000,2690.75,2700.25,2700.0,2692.75,81801
240000,20181029 133949 6670000,2691.25,2697.0,2692.75,2691.25,88767
280000,20181029 135204 8000000,2687.0,2696.5,2691.25,2688.25,78776
320000,20181029 140519 3390000,2687.5,2707.0,2688.25,2706.0,84918
360000,20181029 142848 9410000,2701.0,2706.5,2705.75,2703.75,91272
400000,20181029 145004 2070000,2689.5,2704.25,2703.75,2692.5,83555
440000,20181029 151215 2420000,2690.5,2698.75,2692.5,2690.75,82810
480000,20181029 153144 6090000,2682.5,2691.0,2690.75,2687.75,86486
520000,20181029 155857 9330000,2678.75,2694.25,2687.75,2679.25,81086
560000,20181029 161606 4800000,2671.5,2681.25,2679.0,2674.75,95133
600000,20181029 163201 0660000,2666.25,2678.25,2674.75,2670.5,89146
640000,20181029 165501 2380000,2669.5,2680.5,2670.5,2672.25,84163
680000,20181029 171435 5000000,2667.5,2683.5,2672.25,2680.0,84024
720000,20181029 173923 3820000,2672.25,2681.5,2680.0,2678.75,87466
760000,20181029 180007 8510000,2673.25,2683.25,2678.75,2673.5,89263
800000,20181029 181325 6790000,2660.5,2674.5,2673.5,2662.75,87374
840000,20181029 182734 0780000,2656.25,2664.75,2662.75,2659.25,83277
880000,20181029 184644 9450000,2652.0,2663.0,2659.25,2660.25,84407
920000,20181029 190201 0540000,2643.5,2660.75,2660.25,2646.0,92246
960000,20181029 191328 1250000,2631.5,2647.5,2646.0,2632.0,94785
1000000,20181029 192221 2890000,2624.5,2635.5,2632.0,2631.0,99134
1040000,20181029 193259 5780000,2621.25,2636.25,2631.0,2623.25,88798
1080000,20181029 194220 9290000,2612.25,2629.0,2623.25,2612.75,89180
1120000,20181029 194727 6790000,2603.0,2622.5,2612.75,2622.5,95534
1160000,20181029 195308 6170000,2618.75,2636.0,2622.5,2636.0,90049
1200000,20181029 195901 1710000,2630.5,2642.75,2636.0,2638.5,94316
1240000,20181029 201021 5310000,2637.25,2644.5,2638.5,2643.0,115511
1280000,20181030 011604 8510000,2636.25,2655.0,2643.0,2647.75,78118
1320000,20181030 052242 4640000,2646.5,2664.25,2647.75,2662.25,58943
1360000,20181030 091509 1320000,2648.0,2663.0,2662.25,2649.0,67038
1400000,20181030 120448 0580000,2642.75,2660.25,2649.25,2659.25,71007
1440000,20181030 131416 7380000,2635.25,2661.0,2659.25,2637.25,83066
1480000,20181030 133303 0310000,2633.25,2646.0,2637.25,2645.0,90766
1520000,20181030 134055 9250000,2637.0,2650.25,2645.0,2650.25,78000
1560000,20181030 134947 5390000,2648.5,2656.75,2650.25,2653.25,84138
1600000,20181030 135943 6910000,2653.0,2675.25,2653.25,2672.25,89185
1640000,20181030 141320 1990000,2661.0,2674.25,2672.25,2661.25,77379
1680000,20181030 142710 5780000,2661.25,2672.0,2661.25,2664.0,82673
1720000,20181030 144110 8160000,2651.25,2666.75,2664.0,2652.0,78584
1760000,20181030 145417 4720000,2646.5,2656.75,2652.0,2649.25,81133
1800000,20181030 150757 8200000,2645.5,2659.0,2649.25,2657.25,76900
1840000,20181030 152516 1440000,2647.75,2659.75,2657.25,2654.25,77366
1880000,20181030 154302 3120000,2653.75,2669.25,2654.25,2666.5,78785
1920000,20181030 160241 8430000,2659.25,2673.75,2666.5,2663.0,79662
1960000,20181030 162242 6250000,2657.25,2668.25,2663.25,2660.75,80062
2000000,20181030 165210 1400000,2655.75,2664.75,2660.75,2663.75,75102
2040000,20181030 171407 6640000,2646.25,2664.25,2663.75,2646.5,78654
2080000,20181030 173338 5850000,2640.75,2655.75,2646.5,2642.5,80218
2120000,20181030 175842 2850000,2640.5,2655.75,2642.5,2653.25,84338
2160000,20181030 181944 4410000,2646.0,2660.5,2653.25,2648.75,81455
2200000,20181030 184155 2220000,2647.5,2657.5,2648.75,2653.25,80911
2240000,20181030 190034 8510000,2650.5,2671.0,2653.25,2665.75,80741
2280000,20181030 191745 4490000,2659.25,2676.0,2665.75,2670.0,82062
2320000,20181030 193307 5850000,2666.25,2679.0,2670.0,2675.5,82120
2360000,20181030 195022 8080000,2672.5,2682.75,2675.5,2682.75,92003
2400000,20181030 200008 2030000,2681.25,2686.5,2682.75,2684.5,140363
2440000,20181030 231300 5540000,2681.25,2691.75,2684.5,2686.25,97653
2480000,20181101 042812 4330000,2682.0,2721.25,2686.25,2717.25,77041
2520000,20181101 085820 5620000,2707.25,2720.5,2717.25,2718.75,65427
2560000,20181101 123045 7380000,2716.75,2727.25,2718.75,2720.25,76311
2600000,20181101 133332 4530000,2715.0,2723.0,2720.25,2720.5,84179
2640000,20181101 134629 2180000,2717.5,2726.0,2720.5,2717.75,76079
2680000,20181101 135609 6130000,2712.0,2723.25,2717.75,2721.25,79748
2720000,20181101 140837 3120000,2708.5,2721.5,2721.5,2709.0,87778
2760000,20181101 141705 5500000,2707.75,2725.5,2709.0,2722.5,84822
2800000,20181101 143338 1280000,2715.75,2729.5,2722.5,2729.25,84011
2840000,20181101 145204 7530000,2725.25,2732.25,2729.25,2730.0,89446
2880000,20181101 151119 0500000,2724.5,2732.25,2730.0,2727.75,84091
2920000,20181101 153256 1910000,2726.75,2734.75,2727.75,2731.0,84495
2960000,20181101 160137 5620000,2727.0,2734.0,2731.0,2727.75,88562
3000000,20181101 163622 2500000,2725.5,2733.25,2727.75,2729.25,89471
3040000,20181101 172347 5970000,2727.0,2734.75,2729.25,2734.0,89221
3080000,20181101 180417 7100000,2729.75,2736.5,2734.0,2732.25,86813
3120000,20181101 185328 9490000,2728.25,2735.5,2732.25,2733.25,84086
3160000,20181101 193338 4840000,2731.5,2737.25,2733.25,2733.5,86975
3200000,20181101 195742 8550000,2733.25,2741.25,2733.5,2739.5,100688
3240000,20181101 203252 7730000,2729.5,2740.75,2739.5,2731.25,152274
3280000,20181102 013804 6870000,2722.75,2740.5,2731.0,2732.75,70836
3320000,20181102 060446 7030000,2729.75,2756.5,2732.75,2755.0,64447
3360000,20181102 083644 6400000,2754.75,2764.25,2755.0,2762.25,76592
3400000,20181102 113233 1400000,2753.75,2764.75,2762.25,2763.0,80679
3440000,20181102 123648 9600000,2751.0,2766.25,2763.0,2752.75,85359
3480000,20181102 132832 2340000,2744.5,2758.5,2752.75,2751.0,88828
3520000,20181102 133723 7920000,2746.25,2753.5,2751.0,2751.75,93457
3560000,20181102 135237 6910000,2749.5,2756.5,2751.75,2749.5,81255
3600000,20181102 140713 2500000,2741.75,2751.5,2749.5,2743.0,84700
3640000,20181102 142333 6170000,2740.75,2747.75,2743.0,2741.5,81502
3680000,20181102 143641 1480000,2729.5,2743.5,2741.5,2733.0,84506
3720000,20181102 144915 4490000,2721.75,2733.25,2733.0,2727.75,82580
3760000,20181102 150428 2100000,2726.5,2734.25,2727.75,2727.25,84011
