counter,datetime,low,high,open,close,vol
70000,20181029 055725 1790000,2661.5,2682.25,2667.0,2663.0,109330
140000,20181029 104333 3350000,2660.0,2688.5,2663.0,2686.5,125691
210000,20181029 133207 3120000,2685.75,2700.75,2686.5,2691.5,147527
280000,20181029 135204 8000000,2687.0,2697.0,2691.5,2688.25,142922
350000,20181029 142116 4060000,2687.5,2707.0,2688.25,2703.25,153954
420000,20181029 150009 9640000,2689.5,2705.0,2703.25,2698.0,148664
490000,20181029 153854 7850000,2682.5,2698.75,2698.0,2689.25,145794
560000,20181029 161606 4800000,2671.5,2694.25,2689.25,2674.75,156848
630000,20181029 164919 3780000,2666.25,2680.5,2674.75,2678.5,154373
700000,20181029 172623 8860000,2667.5,2683.5,2678.5,2674.75,147774
770000,20181029 180429 1710000,2668.0,2683.25,2674.75,2671.25,153675
840000,20181029 182734 0780000,2656.25,2673.5,2671.25,2659.25,148891
910000,20181029 185901 9100000,2647.0,2663.0,2659.25,2648.25,153815
980000,20181029 191722 0070000,2624.5,2651.0,2648.5,2633.5,169146
1050000,20181029 193527 2460000,2621.25,2636.25,2633.5,2625.0,158544
1120000,20181029 194727 6790000,2603.0,2625.75,2625.0,2622.5,162579
1190000,20181029 195731 2380000,2618.75,2642.75,2622.5,2642.0,160543
1260000,20181029 234640 8860000,2636.25,2645.75,2642.0,2640.25,186224
1330000,20181030 070725 3320000,2638.0,2664.25,2640.25,2658.5,104438
1400000,20181030 120448 0580000,2642.75,2662.5,2658.5,2659.25,123777
1470000,20181030 133120 0850000,2633.25,2661.0,2659.25,2641.25,153931
1540000,20181030 134435 8980000,2637.0,2656.75,2641.25,2652.25,140074
1610000,20181030 140232 3710000,2648.5,2675.25,2652.25,2668.0,152209
1680000,20181030 142710 5780000,2661.0,2672.0,2668.0,2664.0,138993
1750000,20181030 145045 9600000,2646.5,2666.75,2664.0,2655.0,139062
1820000,20181030 151706 7770000,2645.5,2659.75,2655.0,2653.25,136610
1890000,20181030 154913 0890000,2649.25,2671.5,2653.25,2671.5,136085
1960000,20181030 162242 6250000,2657.25,2673.75,2671.5,2660.75,140735
2030000,20181030 170927 6790000,2648.75,2664.75,2660.75,2652.5,133438
2100000,20181030 174406 1560000,2640.5,2655.75,2652.5,2653.0,143748
